Date of Production,Wellbore name,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,Calculated_GOR
2015-02-18,15/9-F-15 D,24.0,199.871,106.413,165.749,15.475,10.755,34.122,24.254,5.55,181.0,27023.0,9.0,production,OP,149.29834254143645
2015-02-19,15/9-F-15 D,24.0,199.62,106.429,165.531,15.646,10.75885,34.089,24.524,5.506,183.0,27204.0,9.0,production,OP,148.65573770491804
2015-02-20,15/9-F-15 D,24.0,200.237,106.41,166.143,15.472,10.74639,34.094,25.863,5.243,178.0,26681.0,10.0,production,OP,149.8932584269663
2015-02-21,15/9-F-15 D,24.0,199.715,106.433,165.755,15.709,10.78028,33.96,28.101,5.347,175.0,26115.0,10.0,production,OP,149.22857142857143
2015-02-22,15/9-F-15 D,24.0,201.217,106.38,167.037,15.014,10.53375,34.18,25.175,5.562,179.0,26742.0,10.0,production,OP,149.39664804469274
2015-02-23,15/9-F-15 D,24.0,199.686,106.439,165.6,15.551,10.78742,34.086,24.241,5.456,182.0,27310.0,9.0,production,OP,150.05494505494505
2015-02-24,15/9-F-15 D,24.0,200.402,106.418,166.142,15.362,10.59728,34.259,25.068,5.428,176.0,26102.0,9.0,production,OP,148.3068181818182
2015-02-25,15/9-F-15 D,24.0,201.365,106.379,167.464,15.021,10.54062,33.902,27.617,5.243,177.0,25901.0,9.0,production,OP,146.33333333333334
2015-02-26,15/9-F-15 D,24.0,200.9,106.402,166.81,15.095,10.59352,34.089,24.437,5.459,177.0,26007.0,9.0,production,OP,146.9322033898305
2015-02-27,15/9-F-15 D,24.0,200.988,106.403,166.966,15.184,10.53179,34.022,25.428,5.427,157.0,23373.0,12.0,production,OP,148.87261146496814
2015-02-28,15/9-F-15 D,24.0,200.59,106.419,166.681,15.286,10.68015,33.909,24.91,5.3,158.0,24092.0,12.0,production,OP,152.48101265822785
2015-03-01,15/9-F-15 D,24.0,200.274,106.433,166.379,15.408,10.66453,33.895,24.685,5.319,158.0,23941.0,12.0,production,OP,151.5253164556962
2015-03-02,15/9-F-15 D,24.0,201.492,106.39,167.507,15.081,10.6743,33.985,27.968,4.702,157.0,23789.0,12.0,production,OP,151.52229299363057
2015-03-03,15/9-F-15 D,24.0,202.169,106.356,168.814,14.645,11.22628,33.355,27.024,3.923,163.0,24569.0,12.0,production,OP,150.73006134969324
2015-03-04,15/9-F-15 D,24.0,198.523,105.842,164.846,15.459,10.41479,33.678,29.387,4.511,162.0,24385.0,11.0,production,OP,150.52469135802468
2015-03-05,15/9-F-15 D,24.0,200.111,106.439,166.503,15.602,10.87281,33.608,27.456,4.702,159.0,24050.0,12.0,production,OP,151.25786163522014
2015-03-06,15/9-F-15 D,24.0,200.495,106.422,166.834,15.363,10.51588,33.662,27.71,5.078,151.0,22666.0,11.0,production,OP,150.10596026490066
2015-03-07,15/9-F-15 D,24.0,200.172,106.429,166.553,15.314,10.55783,33.62,24.804,5.032,150.0,22698.0,11.0,production,OP,151.32
2015-03-08,15/9-F-15 D,24.0,199.991,106.43,166.442,15.405,10.36002,33.549,28.062,4.954,150.0,22685.0,11.0,production,OP,151.23333333333332
2015-03-09,15/9-F-15 D,24.0,199.989,106.425,166.34,15.269,10.56061,33.649,26.13,5.064,152.0,22803.0,11.0,production,OP,150.01973684210526
2015-03-10,15/9-F-15 D,24.0,200.271,106.406,166.829,14.998,10.51706,33.442,26.736,4.854,150.0,22335.0,11.0,production,OP,148.9
2015-03-11,15/9-F-15 D,24.0,200.039,106.411,166.412,15.088,10.51751,33.626,26.319,5.046,150.0,22245.0,11.0,production,OP,148.3
2015-03-12,15/9-F-15 D,24.0,200.049,106.401,166.728,14.925,10.59976,33.321,25.297,4.747,151.0,22343.0,12.0,production,OP,147.96688741721854
2015-03-13,15/9-F-15 D,24.0,199.731,106.409,166.306,14.936,10.64607,33.426,24.088,4.85,149.0,22379.0,11.0,production,OP,150.19463087248323
2015-03-14,15/9-F-15 D,24.0,200.056,106.389,166.61,14.792,10.52283,33.446,23.335,4.882,149.0,22183.0,11.0,production,OP,148.8791946308725
2015-03-15,15/9-F-15 D,24.0,200.158,106.374,166.981,14.609,10.6437,33.177,23.097,4.597,149.0,21941.0,11.0,production,OP,147.25503355704697
2015-03-16,15/9-F-15 D,24.0,200.056,106.378,166.569,14.557,10.40503,33.487,21.603,4.896,148.0,21730.0,11.0,production,OP,146.82432432432432
2015-03-17,15/9-F-15 D,24.0,199.934,106.371,166.88,14.401,10.6739,33.053,21.315,4.457,152.0,22170.0,11.0,production,OP,145.85526315789474
2015-03-18,15/9-F-15 D,24.0,199.368,106.393,166.135,14.867,10.53631,33.233,29.67,4.572,152.0,22070.0,11.0,production,OP,145.19736842105263
2015-03-19,15/9-F-15 D,24.0,199.693,106.375,166.6,14.673,10.49283,33.093,29.799,4.477,152.0,22202.0,11.0,production,OP,146.06578947368422
2015-03-20,15/9-F-15 D,24.0,199.908,106.364,166.855,14.456,10.4627,33.053,28.835,4.432,155.0,22660.0,12.0,production,OP,146.19354838709677
2015-03-21,15/9-F-15 D,24.0,199.497,106.378,166.463,14.514,10.54862,33.034,29.961,4.419,158.0,22967.0,12.0,production,OP,145.36075949367088
2015-03-22,15/9-F-15 D,8.29,199.612,106.382,166.343,14.568,4.39422,33.269,26.781,4.476,29.0,4415.0,2.0,production,OP,152.24137931034483
2015-03-25,15/9-F-15 D,9.38,229.411,104.547,173.223,5.784,3.62386,56.188,15.137,26.502,32.0,4799.0,2.0,production,OP,149.96875
2015-03-26,15/9-F-15 D,24.0,209.249,105.98,163.94,9.681,8.27252,45.309,17.265,15.213,133.0,19481.0,10.0,production,OP,146.47368421052633
2015-03-27,15/9-F-15 D,24.0,203.502,106.368,166.478,12.94,9.55539,37.025,25.824,8.208,148.0,21256.0,11.0,production,OP,143.6216216216216
2015-03-28,15/9-F-15 D,24.0,199.702,106.538,165.457,15.92,10.35717,34.244,23.193,5.592,149.0,19898.0,11.0,production,OP,133.54362416107384
2015-03-29,15/9-F-15 D,24.0,199.59,106.535,165.323,16.477,9.70016,34.267,27.765,5.604,139.0,19966.0,10.0,production,OP,143.64028776978418
2015-03-30,15/9-F-15 D,24.0,199.557,106.537,165.229,16.582,9.94773,34.328,26.955,5.42,145.0,20972.0,11.0,production,OP,144.6344827586207
2015-03-31,15/9-F-15 D,24.0,199.85,106.532,165.477,16.569,9.98038,34.373,25.226,5.675,145.0,20621.0,11.0,production,OP,142.21379310344827
2015-04-01,15/9-F-15 D,24.0,200.982,106.491,166.667,16.039,9.85741,34.315,25.543,5.667,138.0,20242.0,11.0,production,OP,146.68115942028984
2015-04-02,15/9-F-15 D,24.0,201.215,106.484,166.783,16.041,9.70532,34.433,26.863,5.822,139.0,20328.0,11.0,production,OP,146.24460431654677
2015-04-03,15/9-F-15 D,24.0,200.476,106.505,166.372,16.441,9.93189,34.104,28.404,5.456,141.0,20175.0,11.0,production,OP,143.08510638297872
2015-04-04,15/9-F-15 D,24.0,200.46,106.508,166.115,16.51,9.68912,34.344,28.739,5.754,138.0,20052.0,10.0,production,OP,145.30434782608697
2015-04-05,15/9-F-15 D,24.0,199.769,106.521,165.775,16.589,9.89153,33.993,28.526,5.404,139.0,20281.0,11.0,production,OP,145.9064748201439
2015-04-06,15/9-F-15 D,24.0,199.329,106.535,165.386,16.799,9.89031,33.943,28.794,5.352,139.0,20215.0,11.0,production,OP,145.431654676259
2015-04-07,15/9-F-15 D,24.0,199.255,106.16,165.488,16.646,9.92347,33.766,28.871,5.188,138.0,20115.0,10.0,production,OP,145.7608695652174
2015-04-08,15/9-F-15 D,24.0,200.578,106.478,166.489,16.173,9.68782,34.089,28.501,5.201,137.0,19845.0,10.0,production,OP,144.85401459854015
2015-04-09,15/9-F-15 D,24.0,199.982,106.484,166.391,16.055,10.22324,33.59,26.909,4.256,141.0,20520.0,10.0,production,OP,145.53191489361703
2015-04-10,15/9-F-15 D,24.0,200.01,106.482,166.213,16.027,10.01674,33.797,26.231,4.472,138.0,20200.0,10.0,production,OP,146.3768115942029
2015-04-11,15/9-F-15 D,24.0,200.015,106.47,166.446,15.712,10.13621,33.569,25.081,4.23,140.0,20281.0,10.0,production,OP,144.86428571428573
2015-04-12,15/9-F-15 D,24.0,199.743,106.474,166.259,15.737,10.13773,33.484,25.572,4.164,140.0,20476.0,10.0,production,OP,146.25714285714287
2015-04-13,15/9-F-15 D,24.0,199.669,106.468,166.221,15.659,10.14072,33.448,26.927,4.145,140.0,20956.0,10.0,production,OP,149.68571428571428
2015-04-14,15/9-F-15 D,24.0,200.63,106.424,167.248,15.224,9.94441,33.382,26.314,4.066,139.0,20774.0,10.0,production,OP,149.45323741007195
2015-04-15,15/9-F-15 D,24.0,199.572,106.453,166.381,15.597,10.06448,33.191,29.379,3.847,142.0,21045.0,11.0,production,OP,148.20422535211267
2015-04-16,15/9-F-15 D,24.0,200.521,106.418,167.149,15.194,9.9516,33.373,28.913,4.027,140.0,20751.0,11.0,production,OP,148.22142857142856
2015-04-17,15/9-F-15 D,24.0,199.683,106.444,166.559,15.519,10.02108,33.123,30.875,3.758,144.0,21460.0,11.0,production,OP,149.02777777777777
2015-04-18,15/9-F-15 D,24.0,199.776,106.442,166.621,15.449,9.78463,33.155,30.072,4.106,141.0,20951.0,11.0,production,OP,148.5886524822695
2015-04-19,15/9-F-15 D,24.0,199.702,106.446,166.704,15.488,9.61549,32.999,30.689,4.41,140.0,20278.0,11.0,production,OP,144.84285714285716
2015-04-20,15/9-F-15 D,24.0,199.929,106.44,167.029,15.468,9.86301,32.901,31.08,4.289,141.0,20438.0,11.0,production,OP,144.95035460992906
2015-04-21,15/9-F-15 D,24.0,199.8,106.448,166.891,15.468,9.89064,32.909,30.897,4.283,142.0,20927.0,11.0,production,OP,147.3732394366197
2015-04-22,15/9-F-15 D,24.0,199.678,106.456,166.753,15.532,9.87433,32.925,30.883,4.304,142.0,20787.0,11.0,production,OP,146.38732394366198
2015-04-23,15/9-F-15 D,24.0,199.599,106.46,166.749,15.545,9.93602,32.85,30.055,4.233,149.0,21558.0,11.0,production,OP,144.68456375838926
2015-04-24,15/9-F-15 D,24.0,199.895,106.455,166.92,15.491,9.75725,32.974,30.587,4.396,147.0,21213.0,11.0,production,OP,144.30612244897958
2015-04-25,15/9-F-15 D,24.0,200.392,106.435,167.712,15.145,9.93357,32.68,29.755,4.076,147.0,21265.0,11.0,production,OP,144.65986394557822
2015-04-26,15/9-F-15 D,24.0,199.543,106.473,166.678,15.484,9.89835,32.865,29.802,4.274,146.0,21153.0,11.0,production,OP,144.8835616438356
2015-04-27,15/9-F-15 D,24.0,199.93,106.457,167.226,15.342,9.97682,32.704,29.13,4.113,148.0,21312.0,11.0,production,OP,144.0
2015-04-28,15/9-F-15 D,24.0,199.665,106.467,166.994,15.378,10.06769,32.671,26.804,4.055,148.0,21330.0,11.0,production,OP,144.1216216216216
2015-04-29,15/9-F-15 D,24.0,199.755,106.464,167.077,15.414,9.98959,32.678,27.052,4.023,148.0,21170.0,10.0,production,OP,143.04054054054055
2015-04-30,15/9-F-15 D,24.0,199.996,106.455,167.333,15.33,10.00477,32.662,29.838,3.951,148.0,21276.0,10.0,production,OP,143.75675675675674
2015-05-01,15/9-F-15 D,24.0,200.551,106.432,168.071,15.069,9.97289,32.48,30.654,3.839,148.0,21106.0,10.0,production,OP,142.6081081081081
2015-05-02,15/9-F-15 D,24.0,200.034,106.45,167.542,15.244,10.06853,32.491,30.808,3.863,148.0,21044.0,10.0,production,OP,142.1891891891892
2015-05-03,15/9-F-15 D,24.0,199.289,106.476,166.766,15.462,10.16145,32.523,26.724,4.06,147.0,21140.0,10.0,production,OP,143.8095238095238
2015-05-04,15/9-F-15 D,24.0,199.488,106.467,166.888,15.336,9.9803,32.6,25.961,3.95,142.0,20674.0,10.0,production,OP,145.59154929577466
2015-05-05,15/9-F-15 D,17.17,201.677,106.21,168.268,13.342,8.17224,33.409,26.723,4.854,89.0,13071.0,6.0,production,OP,146.86516853932585
2015-05-06,15/9-F-15 D,24.0,200.411,106.415,168.979,14.265,11.43675,31.432,23.507,2.788,153.0,22342.0,11.0,production,OP,146.0261437908497
2015-05-07,15/9-F-15 D,24.0,199.826,106.449,167.571,15.165,10.20291,32.254,26.096,3.629,142.0,20579.0,10.0,production,OP,144.92253521126761
2015-05-08,15/9-F-15 D,24.0,199.877,106.443,167.675,15.214,10.18997,32.203,26.909,3.566,140.0,20878.0,10.0,production,OP,149.12857142857143
2015-05-09,15/9-F-15 D,24.0,199.036,106.47,166.767,15.459,10.23198,32.269,24.67,3.654,141.0,20481.0,10.0,production,OP,145.25531914893617
2015-05-10,15/9-F-15 D,24.0,199.327,106.455,166.957,15.397,10.03576,32.37,27.108,3.741,139.0,20269.0,10.0,production,OP,145.82014388489208
2015-05-11,15/9-F-15 D,24.0,199.86,106.428,167.564,14.997,9.94611,32.296,25.165,3.675,138.0,20127.0,10.0,production,OP,145.84782608695653
2015-05-12,15/9-F-15 D,24.0,200.27,106.408,168.057,14.755,9.87738,32.213,25.258,3.583,137.0,19974.0,10.0,production,OP,145.79562043795622
2015-05-13,15/9-F-15 D,24.0,199.482,106.432,167.315,14.945,9.99674,32.168,26.848,3.598,137.0,19925.0,10.0,production,OP,145.43795620437956
2015-05-14,15/9-F-15 D,24.0,199.851,106.415,167.681,14.806,9.84432,32.17,28.735,3.66,128.0,18623.0,9.0,production,OP,145.4921875
2015-05-15,15/9-F-15 D,24.0,199.954,106.403,167.882,14.674,9.90906,32.072,28.309,3.563,129.0,18635.0,9.0,production,OP,144.45736434108528
2015-05-16,15/9-F-15 D,24.0,199.81,106.404,167.731,14.657,9.8785,32.079,27.516,3.568,129.0,18664.0,9.0,production,OP,144.68217054263565
2015-05-17,15/9-F-15 D,24.0,199.876,106.397,167.877,14.584,9.89611,31.999,28.601,3.48,129.0,18695.0,9.0,production,OP,144.92248062015503
2015-05-18,15/9-F-15 D,24.0,199.716,106.396,167.783,14.528,10.01781,31.932,25.571,3.422,129.0,18794.0,9.0,production,OP,145.68992248062017
2015-05-19,15/9-F-15 D,24.0,199.544,106.4,167.505,14.576,9.91197,32.039,26.49,3.499,129.0,18672.0,9.0,production,OP,144.74418604651163
2015-05-20,15/9-F-15 D,24.0,201.104,106.334,169.212,14.034,9.71721,31.892,29.84,3.369,128.0,18452.0,9.0,production,OP,144.15625
2015-05-21,15/9-F-15 D,24.0,201.985,106.293,170.159,13.604,9.67575,31.827,27.622,3.32,126.0,18394.0,9.0,production,OP,145.984126984127
2015-05-22,15/9-F-15 D,24.0,202.042,106.289,170.201,13.461,9.67843,31.84,27.471,3.295,124.0,18137.0,10.0,production,OP,146.26612903225808
2015-05-23,15/9-F-15 D,24.0,201.628,106.307,169.706,13.603,9.68997,31.922,28.384,3.298,118.0,17861.0,9.0,production,OP,151.364406779661
2015-05-24,15/9-F-15 D,24.0,201.947,106.295,169.883,13.444,9.75921,32.064,27.156,3.124,127.0,18569.0,10.0,production,OP,146.21259842519686
2015-05-25,15/9-F-15 D,24.0,202.112,106.281,170.307,13.363,9.74202,31.805,28.82,3.152,119.0,17532.0,10.0,production,OP,147.32773109243698
2015-05-26,15/9-F-15 D,24.0,201.253,106.315,169.359,13.679,9.74474,31.893,28.929,3.286,123.0,18075.0,9.0,production,OP,146.9512195121951
2015-05-27,15/9-F-15 D,24.0,200.682,106.334,168.8,13.84,9.54853,31.882,28.329,3.307,122.0,17813.0,9.0,production,OP,146.00819672131146
2015-05-28,15/9-F-15 D,24.0,199.919,106.358,168.077,14.034,9.64559,31.843,27.759,3.258,125.0,18359.0,11.0,production,OP,146.872
2015-05-29,15/9-F-15 D,24.0,200.136,106.343,168.341,13.979,9.77381,31.795,27.566,3.216,125.0,18317.0,10.0,production,OP,146.536
2015-05-30,15/9-F-15 D,24.0,200.62,106.315,169.014,13.732,9.79442,31.606,29.826,3.034,124.0,18245.0,10.0,production,OP,147.13709677419354
2015-05-31,15/9-F-15 D,24.0,200.745,106.304,169.202,13.599,9.63575,31.543,26.783,2.958,125.0,18442.0,9.0,production,OP,147.536
2015-06-01,15/9-F-15 D,24.0,200.457,106.311,168.882,13.505,9.83959,31.576,25.779,3.003,124.0,18537.0,10.0,production,OP,149.49193548387098
2015-06-02,15/9-F-15 D,24.0,200.36,106.31,168.805,13.455,9.88528,31.556,24.304,2.93,125.0,18607.0,10.0,production,OP,148.856
2015-06-03,15/9-F-15 D,24.0,200.563,106.295,169.15,13.398,9.848,31.413,28.574,2.837,123.0,18331.0,10.0,production,OP,149.03252032520325
2015-06-04,15/9-F-15 D,24.0,199.921,106.315,168.473,13.613,9.89328,31.448,29.71,2.891,123.0,18258.0,10.0,production,OP,148.4390243902439
